month,state,permit,handgun,long_gun,other,multiple,totals
2014-04-01,Massachusetts,7412,5277,2791,434,178,16097
2014-04-01,Michigan,16595,10199,8974,324,191,36618
2014-04-01,Minnesota,23552,9635,11501,422,371,46067
2014-04-01,Mississippi,785,5471,4232,177,284,13044
2014-04-01,Missouri,5066,16394,13060,697,831,38283
2014-04-01,Montana,1312,2846,4260,104,248,10056
2014-04-01,Nebraska,3488,114,1530,20,4,5240
2014-04-01,Nevada,1999,4030,2969,223,205,9819
2014-04-01,New Hampshire,4018,4324,3113,93,3,11592
2014-04-01,New Jersey,0,5108,3208,156,0,8472
2014-04-01,New Mexico,743,4751,3793,258,211,10620
2014-04-01,New York,19290,8812,14214,682,159,43433
2014-04-01,North Carolina,44082,899,9966,496,157,59495
2014-04-01,North Dakota,881,1931,3158,62,106,6330
2014-04-01,Ohio,0,26196,18183,1228,1161,48767
2014-04-01,Oklahoma,0,11910,9474,827,786,26310
2014-04-01,Oregon,20,10106,9347,0,0,19475
2014-04-01,Pennsylvania,22034,44546,7942,0,0,74553
2014-04-01,Rhode Island,0,846,664,46,98,1667
2014-04-01,South Carolina,6671,7753,4816,372,253,21621
2014-04-01,South Dakota,9,2219,3235,89,177,6054
2014-04-01,Tennessee,7903,16972,11316,0,670,36861
2014-04-01,Texas,18481,38657,30379,2127,2072,101103
2014-04-01,Utah,23149,2560,3154,110,134,29587
2014-04-01,Vermont,0,1485,1527,62,39,3114
2014-04-01,Virginia,0,17184,13113,740,0,31037
2014-04-01,Washington,18752,13876,9961,1074,492,46446
2014-04-01,West Virginia,1150,6345,6087,198,398,16702
2014-04-01,Wisconsin,5940,12764,12744,510,39,32375
2014-04-01,Wyoming,617,2005,2209,77,112,5508
2014-03-01,Alabama,21849,17289,13141,691,762,57656
2014-03-01,Alaska,259,2886,3330,209,181,7271
2014-03-01,Arizona,3704,12720,8253,629,593,28307
2014-03-01,Arkansas,4992,6054,5924,135,421,20173
2014-03-01,California,52153,45089,34352,4833,0,137660
2014-03-01,Colorado,4661,18478,13652,766,985,38547
2014-03-01,Connecticut,17496,6563,12310,171,0,36553
2014-03-01,Delaware,334,1809,1219,70,90,3534
2014-03-01,Florida,32405,42745,23125,1819,1602,104835
2014-03-01,Georgia,16042,15033,10064,364,571,45841
2014-03-01,Hawaii,1333,0,0,0,0,1333
2014-03-01,Idaho,5538,3166,4346,135,182,14322
2014-03-01,Illinois,102752,26637,15182,0,1025,145597
2014-03-01,Indiana,12438,23024,15040,1085,705,52880
2014-03-01,Iowa,9748,237,3580,22,6,13686
2014-03-01,Kansas,2493,6240,6138,291,369,16410
2014-03-01,Kentucky,257321,10541,8970,216,507,280948
2014-03-01,Louisiana,0,12132,9994,553,589,25477
2014-03-01,Maine,0,3478,3487,158,145,7591
2014-03-01,Maryland,2843,8197,5712,70,9,17071
2014-03-01,Massachusetts,9160,6794,3607,406,204,20176
2014-03-01,Michigan,16900,13134,11534,431,257,42636
2014-03-01,Minnesota,25822,10604,12475,533,409,50582
2014-03-01,Mississippi,758,7582,6093,182,311,17334
2014-03-01,Missouri,5224,20739,15823,876,905,46051
2014-03-01,Montana,1270,3307,4683,110,248,11045
2014-03-01,Nebraska,4128,121,2079,26,4,6437
2014-03-01,Nevada,2428,4727,3495,305,306,11769
2014-03-01,New Hampshire,3631,5060,3695,106,1,12519
2014-03-01,New Jersey,0,5486,4034,205,0,9726
2014-03-01,New Mexico,715,5928,5200,305,319,13550
2014-03-01,New York,7078,9717,15665,913,158,33819
2014-03-01,North Carolina,522188,1054,13571,528,227,541978
2014-03-01,North Dakota,583,1966,3397,78,107,6329
2014-03-01,Ohio,0,32656,21426,1535,1361,59244
2014-03-01,Oklahoma,0,13697,11271,801,848,30087
2014-03-01,Oregon,106,12411,11829,0,0,24346
2014-03-01,Pennsylvania,25102,57940,10351,0,0,93402
2014-03-01,Rhode Island,0,1106,912,51,131,2208
2014-03-01,South Carolina,9518,10077,6225,451,282,28436
2014-03-01,South Dakota,8,2857,4061,105,169,7538
2014-03-01,Tennessee,7488,19944,15014,0,898,43344
2014-03-01,Texas,26007,49169,38758,2453,2493,130310
2014-03-01,Utah,14828,3322,3888,117,139,22924
2014-03-01,Vermont,0,1615,1563,71,55,3305
2014-03-01,Virginia,0,23015,16781,904,0,40700
2014-03-01,Washington,12531,16516,12072,1185,544,45491
2014-03-01,West Virginia,1336,8542,7716,269,463,20942
2014-03-01,Wisconsin,6122,14797,15233,581,45,37199
2014-03-01,Wyoming,523,2267,2379,82,121,5699
2014-02-01,Alabama,21593,19710,14439,679,1087,63947
2014-02-01,Alaska,115,2697,2652,173,184,6353
2014-02-01,Arizona,3487,13149,8294,631,749,29657
2014-02-01,Arkansas,3910,7312,7375,127,662,24599
2014-02-01,California,36848,39048,29728,4280,0,111341
2014-02-01,Colorado,4949,17215,13037,661,1055,36936
2014-02-01,Connecticut,12879,5246,11351,149,0,29640
2014-02-01,Delaware,326,1660,1022,95,89,3207
2014-02-01,Florida,20119,46802,25174,1614,2008,100876
2014-02-01,Georgia,14467,17171,10809,355,1041,50459
2014-02-01,Hawaii,1222,0,0,0,0,1222
2014-02-01,Idaho,2266,3263,4333,136,279,11822
2014-02-01,Illinois,78016,23448,13449,0,990,115903
2014-02-01,Indiana,12042,22970,14166,904,772,51976
2014-02-01,Iowa,9818,206,2939,27,7,13167
2014-02-01,Kansas,1737,7199,6496,313,521,17798
2014-02-01,Kentucky,227921,13082,10425,214,1157,259837
2014-02-01,Louisiana,0,13147,10479,467,698,28120
2014-02-01,Maine,0,3221,3082,156,177,7101
2014-02-01,Maryland,2983,10156,5446,47,12,18999
2014-02-01,Massachusetts,7997,5471,2679,346,161,16662
2014-02-01,Michigan,12488,11886,9984,352,242,35449
2014-02-01,Minnesota,20865,8845,9013,437,354,40503
2014-02-01,Mississippi,808,9222,6691,199,517,21805
2014-02-01,Missouri,4154,21678,16291,825,1311,48674
2014-02-01,Montana,950,2798,4003,117,337,10352
2014-02-01,Nebraska,3945,113,2129,16,4,6384
2014-02-01,Nevada,2261,5089,3284,210,323,11879
2014-02-01,New Hampshire,2718,4270,3080,89,4,10204
2014-02-01,New Jersey,0,4327,3290,145,0,7762
2014-02-01,New Mexico,586,5979,4999,271,347,13859
2014-02-01,New York,4043,8553,13614,731,149,27317
2014-02-01,North Carolina,199748,1082,15014,504,489,224667
2014-02-01,North Dakota,1291,1910,2814,62,104,6472
2014-02-01,Ohio,0,32864,19732,1373,1707,59527
2014-02-01,Oklahoma,0,15122,11260,740,1210,33901
2014-02-01,Oregon,38,12334,10825,0,0,23197
2014-02-01,Pennsylvania,19168,47511,10231,0,0,76916
2014-02-01,Rhode Island,0,996,718,31,141,1897
2014-02-01,South Carolina,6641,11484,6181,281,478,28440
2014-02-01,South Dakota,5,3008,4013,92,217,7897
2014-02-01,Tennessee,10826,25694,17965,0,1199,55684
2014-02-01,Texas,26564,55417,41550,2271,3610,147793
2014-02-01,Utah,12811,3584,3976,85,193,21548
2014-02-01,Vermont,0,1662,1337,68,61,3132
2014-02-01,Virginia,0,24248,16694,1131,0,42073
2014-02-01,Washington,10915,15785,12011,1248,754,44399
2014-02-01,West Virginia,942,8737,7936,241,863,23569
2014-02-01,Wisconsin,4910,13860,11750,451,67,31698
2014-02-01,Wyoming,508,2187,2231,73,131,5677
2014-01-01,Alabama,21881,12371,12790,579,583,52138
2014-01-01,Alaska,169,1994,2128,202,130,4951
2014-01-01,Arizona,4382,9833,7135,563,435,24458
2014-01-01,Arkansas,4330,4337,5573,112,265,17158
2014-01-01,California,33962,33834,27585,3822,0,100054
2014-01-01,Colorado,6273,14078,11498,678,784,33328
2014-01-01,Connecticut,16334,5330,6693,119,0,28542
2014-01-01,Delaware,61,1325,943,80,59,2486
2014-01-01,Florida,16053,37372,22370,1671,1519,82342
2014-01-01,Georgia,14232,9861,8510,303,418,36627
2014-01-01,Hawaii,1337,0,0,0,0,1337
2014-01-01,Idaho,1923,2265,3193,113,144,8532
2014-01-01,Illinois,89150,20164,11190,0,784,121288
2014-01-01,Indiana,11324,14854,10418,908,525,38520
2014-01-01,Iowa,10269,214,2413,24,1,13003
2014-01-01,Kansas,1706,5257,5907,247,301,14248
2014-01-01,Kentucky,240641,7116,6657,200,439,258471
2014-01-01,Louisiana,0,9395,10294,495,418,22584
2014-01-01,Maine,0,2476,2616,122,138,5673
2014-01-01,Maryland,3090,13512,4859,35,6,21715
2014-01-01,Massachusetts,9297,5374,2727,367,137,17908
2014-01-01,Michigan,14010,7388,7414,355,153,29623
2014-01-01,Minnesota,18556,7500,7101,430,322,34528
2014-01-01,Mississippi,688,5347,5946,166,257,14902
2014-01-01,Missouri,3987,16170,12823,840,734,36903
2014-01-01,Montana,999,2280,3252,75,217,8273
2014-01-01,Nebraska,3945,93,1966,13,3,6115
2014-01-01,Nevada,1994,3683,2761,222,261,9387
2014-01-01,New Hampshire,3182,3767,2830,85,3,9884
2014-01-01,New Jersey,0,4461,3337,156,0,7954
2014-01-01,New Mexico,443,4256,3940,222,214,10183
2014-01-01,New York,4196,8356,11964,704,137,25551
2014-01-01,North Carolina,24661,743,11645,457,209,41804
2014-01-01,North Dakota,1205,1441,2621,62,86,5594
2014-01-01,Ohio,0,21851,14893,1266,963,40864
2014-01-01,Oklahoma,0,11442,10339,763,762,26608
2014-01-01,Oregon,47,10184,9273,0,0,19504
2014-01-01,Pennsylvania,21228,207,48368,153,0,69963
2014-01-01,Rhode Island,0,802,676,21,141,1646
2014-01-01,South Carolina,7415,7312,5263,308,264,22356
2014-01-01,South Dakota,0,2283,3302,79,141,6101
2014-01-01,Tennessee,13942,17208,13754,0,693,45597
2014-01-01,Texas,39851,39174,36808,2083,2019,130524
2014-01-01,Utah,15423,2583,3106,117,105,21908
2014-01-01,Vermont,0,971,1067,53,45,2138
2014-01-01,Virginia,0,16759,14172,716,0,31647
2014-01-01,Washington,11997,13899,10505,1085,556,40612
2014-01-01,West Virginia,770,5748,5726,233,339,15350
2014-01-01,Wisconsin,4486,9720,8491,472,42,23568
2014-01-01,Wyoming,505,1504,1816,87,82,4359
2013-12-01,Alabama,21065,20186,30523,738,926,77374
2013-12-01,Alaska,155,3036,4064,193,205,7951
2013-12-01,Arizona,3482,13122,12723,632,574,32374
2013-12-01,Arkansas,2811,6292,13463,123,333,25583
2013-12-01,California,32778,34360,70609,68,0,138522
2013-12-01,Colorado,3148,18259,20072,807,975,43268
2013-12-01,Connecticut,12013,5120,4206,162,0,21633
2013-12-01,Delaware,98,1618,1871,97,53,3752
2013-12-01,Florida,12672,44668,38782,1742,1890,102760
2013-12-01,Georgia,12437,16043,22996,347,649,55863
2013-12-01,Hawaii,1401,0,0,0,0,1401
2013-12-01,Idaho,2236,3677,6904,140,200,13971
2013-12-01,Illinois,47020,23671,19326,0,1060,91077
2013-12-01,Indiana,9562,20168,21557,841,778,53359
2013-12-01,Iowa,6619,217,5671,17,6,12638
2013-12-01,Kansas,1816,6785,11288,270,402,21426
2013-12-01,Kentucky,197781,11500,17782,251,599,231210
2013-12-01,Louisiana,0,14000,25519,522,718,42824
2013-12-01,Maine,0,2798,4518,114,146,7812
2013-12-01,Maryland,2582,10340,8061,52,0,21256
2013-12-01,Massachusetts,7829,5005,3082,345,140,16407
2013-12-01,Michigan,10790,9884,16140,361,223,37647
2013-12-01,Minnesota,16414,8191,12738,452,335,38679
2013-12-01,Mississippi,657,8172,17156,192,429,29367
2013-12-01,Missouri,3323,20002,24195,813,861,51223
2013-12-01,Montana,687,3282,6369,81,228,11763
2013-12-01,Nebraska,3976,157,4419,13,5,8665
2013-12-01,Nevada,1928,5141,4866,222,342,12897
2013-12-01,New Hampshire,2431,4472,3985,74,3,10993
2013-12-01,New Jersey,0,4332,4632,154,0,9118
2013-12-01,New Mexico,717,5833,6878,249,268,14896
2013-12-01,New York,2828,8013,20786,689,154,32657
2013-12-01,North Carolina,24231,1171,28667,472,221,59061
2013-12-01,North Dakota,482,1823,4293,67,99,6949
2013-12-01,Ohio,0,31976,30852,1252,1345,67301
2013-12-01,Oklahoma,0,14536,19621,811,1027,39176
2013-12-01,Oregon,44,12103,14426,0,0,26573
2013-12-01,Pennsylvania,18894,20,68271,252,0,87441
2013-12-01,Rhode Island,0,846,904,36,180,1969
2013-12-01,South Carolina,4912,10335,13522,411,344,31309
2013-12-01,South Dakota,1,2749,5832,83,197,9118
2013-12-01,Tennessee,9866,24107,29742,0,1069,64784
2013-12-01,Texas,15969,56566,78068,2290,2861,166074
2013-12-01,Utah,11736,4493,7958,126,163,24978
2013-12-01,Vermont,0,1140,1629,63,41,2873
2013-12-01,Virginia,0,22960,27395,989,0,51344
2013-12-01,Washington,9698,17123,16363,1167,529,46998
2013-12-01,West Virginia,568,9064,13497,297,468,26265
2013-12-01,Wisconsin,3929,12457,14499,517,28,31714
2013-12-01,Wyoming,582,2439,3363,67,122,6885
2013-11-01,Alabama,15409,14646,22547,508,808,59213
2013-11-01,Alaska,253,2472,3482,168,182,6868
2013-11-01,Arizona,3580,10029,10055,526,534,26839
2013-11-01,Arkansas,2971,4547,12292,98,369,24393
2013-11-01,California,33427,31163,43714,84,0,109140
2013-11-01,Colorado,4029,15843,16429,643,962,37908
2013-11-01,Connecticut,13763,4856,3780,78,0,22530
2013-11-01,Delaware,80,1335,1809,60,51,3354
2013-11-01,Florida,11371,37545,30492,1571,1622,86342
2013-11-01,Georgia,10446,11071,16419,310,493,43059
2013-11-01,Hawaii,1103,0,0,0,0,1103
2013-11-01,Idaho,1670,2493,5285,82,182,10703
2013-11-01,Illinois,51259,20356,18330,0,923,90868
2013-11-01,Indiana,11046,17093,21064,744,723,51526
2013-11-01,Iowa,6490,196,5246,22,10,12076
2013-11-01,Kansas,1338,5534,10120,236,368,18670
2013-11-01,Kentucky,179357,8074,15492,208,625,208696
2013-11-01,Louisiana,0,9894,20151,426,608,33765
2013-11-01,Maine,0,2363,5048,106,140,8004
2013-11-01,Maryland,2306,7478,8311,45,2,18413
2013-11-01,Massachusetts,9537,4918,3583,301,162,18506
2013-11-01,Michigan,12196,8496,18252,257,208,39996
2013-11-01,Minnesota,14604,7482,14683,326,301,38292
2013-11-01,Mississippi,595,5937,14525,166,373,25301
2013-11-01,Missouri,3222,15610,23535,617,904,47444
2013-11-01,Montana,699,2506,5461,80,222,10548
2013-11-01,Nebraska,2946,100,3706,11,2,6868
2013-11-01,Nevada,1403,4165,3962,199,303,10503
2013-11-01,New Hampshire,2499,3898,3930,53,1,10397
2013-11-01,New Jersey,0,4849,5050,132,0,10031
2013-11-01,New Mexico,701,4612,5718,210,261,12642
2013-11-01,New York,2131,7289,22304,530,133,32643
2013-11-01,North Carolina,21573,858,21936,380,224,50272
2013-11-01,North Dakota,1289,1499,4459,52,96,7692
2013-11-01,Ohio,0,26725,29854,962,1341,61911
2013-11-01,Oklahoma,0,12481,17046,769,929,35876
2013-11-01,Oregon,61,10276,12558,0,0,22895
2013-11-01,Pennsylvania,18342,25,70428,184,0,88985
2013-11-01,Rhode Island,0,865,904,23,121,1925
2013-11-01,South Carolina,4849,7799,10468,310,295,25922
2013-11-01,South Dakota,1,2111,5697,81,147,8416
2013-11-01,Tennessee,8815,19267,24267,0,929,53278
2013-11-01,Texas,16185,43195,57710,1701,2556,133911
2013-11-01,Utah,11516,3132,6023,103,114,21492
2013-11-01,Vermont,0,999,1905,46,56,3007
2013-11-01,Virginia,0,19170,24822,926,0,44918
2013-11-01,Washington,8822,13521,14411,901,536,40784
2013-11-01,West Virginia,400,6087,13313,187,453,24919
2013-11-01,Wisconsin,4959,10913,18644,389,30,35704
2013-11-01,Wyoming,342,1802,2772,66,108,5494
2013-10-01,Alabama,18118,12230,15479,461,740,51520
2013-10-01,Alaska,204,3039,4016,220,252,8322
2013-10-01,Arizona,4487,8719,7750,483,485,24148
2013-10-01,Arkansas,2696,3948,8699,73,362,19661
2013-10-01,California,45148,30693,37814,132,0,114595
2013-10-01,Colorado,5462,13346,14105,548,901,34371
2013-10-01,Connecticut,12550,4324,3224,78,0,20189
2013-10-01,Delaware,170,1336,1326,67,78,2989
2013-10-01,Florida,15620,34006,23276,1372,1489,79284
2013-10-01,Georgia,11367,9429,12015,217,509,38032
2013-10-01,Hawaii,1325,0,0,0,0,1325
2013-10-01,Idaho,2091,2190,4920,78,163,10694
2013-10-01,Illinois,69461,17090,14128,0,737,101416
2013-10-01,Indiana,12492,14671,14624,620,570,43650
2013-10-01,Iowa,7659,212,3696,24,6,11717
2013-10-01,Kansas,1428,4983,7034,203,322,15038
2013-10-01,Kentucky,182023,6821,10102,146,580,204305
2013-10-01,Louisiana,0,8904,15354,397,560,28194
2013-10-01,Maine,0,2664,6369,88,178,9707
2013-10-01,Maryland,775,13453,5973,81,6,20526
2013-10-01,Massachusetts,11426,4844,3209,270,135,19891
2013-10-01,Michigan,17310,8034,14119,251,205,40320
2013-10-01,Minnesota,16477,7769,17272,328,304,43178
2013-10-01,Mississippi,611,5495,8248,154,360,18028
2013-10-01,Missouri,3818,15300,18695,517,935,42480
2013-10-01,Montana,1092,2378,6121,85,235,12038
2013-10-01,Nebraska,3499,74,2782,19,6,6517
2013-10-01,Nevada,1682,3873,3221,195,277,9800
2013-10-01,New Hampshire,3380,3877,3981,45,5,11318
2013-10-01,New Jersey,0,5067,4084,190,0,9341
2013-10-01,New Mexico,844,4658,4803,230,238,12018
2013-10-01,New York,1748,7890,19394,516,141,30402
2013-10-01,North Carolina,18592,737,15688,322,220,40850
2013-10-01,North Dakota,1243,1406,5451,54,93,8511
2013-10-01,Ohio,0,23348,20561,847,1091,48416
2013-10-01,Oklahoma,0,9902,11757,536,823,27268
2013-10-01,Oregon,19,9127,10336,0,0,19484
2013-10-01,Pennsylvania,20253,16,58745,186,0,79205
2013-10-01,Rhode Island,0,863,837,23,132,1862
2013-10-01,South Carolina,5627,6311,6978,241,263,21704
2013-10-01,South Dakota,1,1873,6055,64,124,8534
2013-10-01,Tennessee,9869,15858,16070,0,725,42522
2013-10-01,Texas,26877,36720,44769,1455,2387,124834
2013-10-01,Utah,10647,2305,3902,72,116,17812
2013-10-01,Vermont,0,1040,1820,48,42,2951
2013-10-01,Virginia,0,17306,18458,859,0,36623
2013-10-01,Washington,10334,13581,12684,814,545,41311
2013-10-01,West Virginia,357,5791,9447,177,435,19865
2013-10-01,Wisconsin,6060,11776,17109,414,47,35951
2013-10-01,Wyoming,366,1445,2143,51,95,4629
2013-09-01,Alabama,16722,11406,13077,566,616,46263
2013-09-01,Alaska,176,2152,3073,132,154,6047
2013-09-01,Arizona,4013,8488,7654,491,372,22904
2013-09-01,Arkansas,2518,3773,6273,70,291,16195
2013-09-01,California,36741,27422,39102,75,0,104067
2013-09-01,Colorado,4764,12795,12751,515,789,31620
2013-09-01,Connecticut,13090,4649,3859,62,0,21666
2013-09-01,Delaware,231,1106,1075,39,51,2515
2013-09-01,Florida,14714,31866,20815,1440,1351,73216
2013-09-01,Georgia,10731,8385,8957,213,421,32309
2013-09-01,Hawaii,1196,0,0,0,0,1196
2013-09-01,Idaho,2050,2136,4609,78,158,10165
2013-09-01,Illinois,40089,14147,12860,0,743,67839
2013-09-01,Indiana,12443,12956,12954,576,569,40129
2013-09-01,Iowa,7423,153,3166,20,6,10873
2013-09-01,Kansas,1930,4069,5993,208,213,13318
2013-09-01,Kentucky,35823,6237,7751,141,502,54426
2013-09-01,Louisiana,0,10217,15969,419,645,29508
2013-09-01,Maine,0,2613,4902,84,139,8102
2013-09-01,Maryland,1136,38055,9912,221,17,49644
2013-09-01,Massachusetts,11461,4096,2624,274,124,18583
2013-09-01,Michigan,13994,7795,13428,275,217,36135
2013-09-01,Minnesota,15399,7279,16139,313,303,40431
2013-09-01,Mississippi,530,4832,6489,134,276,14804
2013-09-01,Missouri,3569,14101,14257,536,770,35901
2013-09-01,Montana,911,2288,4940,61,212,10194
2013-09-01,Nebraska,2960,68,2256,9,5,5387
2013-09-01,Nevada,1399,3358,3109,176,228,8704
2013-09-01,New Hampshire,3190,3553,3355,46,1,10164
2013-09-01,New Jersey,0,4726,3189,176,0,8091
2013-09-01,New Mexico,693,3946,4090,176,193,10018
2013-09-01,New York,1842,7198,16803,688,136,27247
2013-09-01,North Carolina,16506,578,12550,324,210,34609
2013-09-01,North Dakota,675,1466,4170,50,85,6707
2013-09-01,Ohio,0,20526,18142,765,995,42579
2013-09-01,Oklahoma,0,8639,9982,503,747,23496
2013-09-01,Oregon,51,8831,10864,0,0,19746
2013-09-01,Pennsylvania,17132,16,52691,172,0,70015
2013-09-01,Rhode Island,0,759,715,20,125,1622
2013-09-01,South Carolina,6602,5615,5945,180,241,20573
2013-09-01,South Dakota,3,1808,4431,75,148,6812
2013-09-01,Tennessee,10865,14814,13908,0,620,40207
2013-09-01,Texas,17342,33690,45571,1469,2128,111067
2013-09-01,Utah,12193,2292,3782,44,117,19074
2013-09-01,Vermont,0,1093,1553,35,61,2742
2013-09-01,Virginia,0,15952,16794,761,0,33507
2013-09-01,Washington,8652,11904,11700,775,486,36213
2013-09-01,West Virginia,221,5311,7849,179,394,17038
2013-09-01,Wisconsin,5188,11423,14573,348,42,32039
2013-09-01,Wyoming,481,1533,2336,67,90,5018
2013-08-01,Alabama,17470,14310,13402,350,688,49978
2013-08-01,Alaska,207,2743,3827,150,178,7545
2013-08-01,Arizona,8204,9868,8476,457,444,29065
2013-08-01,Arkansas,8798,4405,6128,73,316,22401
2013-08-01,California,39311,31020,39974,74,0,111132
2013-08-01,Colorado,9508,12739,12081,485,818,35642
2013-08-01,Connecticut,14977,5169,3252,73,0,23489
2013-08-01,Delaware,184,1196,1032,45,52,2526
2013-08-01,Florida,18883,35828,20307,1409,1545,81138
2013-08-01,Georgia,11372,10115,8861,216,496,34288
2013-08-01,Hawaii,1283,0,0,0,0,1283
2013-08-01,Idaho,2172,2483,4221,60,162,9967
2013-08-01,Illinois,55088,16360,12936,0,690,85074
2013-08-01,Indiana,20615,14264,12775,597,549,49336
2013-08-01,Iowa,5715,223,2519,17,2,8566
2013-08-01,Kansas,2762,4823,5852,172,276,14753
2013-08-01,Kentucky,7118,7225,8437,134,577,27296
2013-08-01,Louisiana,0,10247,12044,410,546,25224
2013-08-01,Maine,0,2589,3687,70,129,6806
2013-08-01,Maryland,64,7716,6779,112,15,14929
2013-08-01,Massachusetts,12954,4820,3034,365,204,21380
2013-08-01,Michigan,15044,7767,10728,245,170,34265
2013-08-01,Minnesota,14625,7706,12119,306,300,35738
2013-08-01,Mississippi,616,6169,7080,154,388,16821
2013-08-01,Missouri,3392,16625,14656,505,834,38352
2013-08-01,Montana,1124,3067,4888,108,257,10683
2013-08-01,Nebraska,3152,92,2088,9,2,5411
2013-08-01,Nevada,1511,3906,3176,195,254,9540
2013-08-01,New Hampshire,2554,3823,3191,55,0,9645
2013-08-01,New Jersey,0,6036,3631,198,0,9865
2013-08-01,New Mexico,710,4583,4243,217,250,10939
2013-08-01,New York,2164,7552,12961,465,144,23867
2013-08-01,North Carolina,17404,1125,13357,322,217,36326
2013-08-01,North Dakota,801,1390,3155,37,72,5641
2013-08-01,Ohio,0,21681,16535,723,1064,41954
2013-08-01,Oklahoma,0,11047,10731,469,803,26282
2013-08-01,Oregon,16,9292,9196,0,0,18504
2013-08-01,Pennsylvania,17850,29,52638,170,0,70687
2013-08-01,Rhode Island,0,827,676,15,116,1642
2013-08-01,South Carolina,9712,6962,6587,168,288,25637
2013-08-01,South Dakota,9,1861,3638,50,118,5998
2013-08-01,Tennessee,7673,16500,14236,0,724,39133
2013-08-01,Texas,18131,38576,45538,1583,2160,115380
2013-08-01,Utah,24473,2392,3242,54,126,30966
2013-08-01,Vermont,0,984,1244,30,47,2306
2013-08-01,Virginia,0,17394,14938,742,0,33074
2013-08-01,Washington,8890,13247,11664,847,516,37388
2013-08-01,West Virginia,332,6037,6868,143,383,16506
2013-08-01,Wisconsin,4605,10107,11966,333,34,27420
2013-08-01,Wyoming,357,1736,2241,44,106,4876
